image,label
ISIC_0059635,2
ISIC_0068613,6
ISIC_0069080,2
ISIC_0030992,2
ISIC_0026149,4
ISIC_0030197,3
ISIC_0064383,5
ISIC_0065615,1
ISIC_0056102,1
ISIC_0060944,8
ISIC_0069002,3
ISIC_0064224,3
ISIC_0062196,1
ISIC_0029738,2
ISIC_0024729,1
ISIC_0066585,2
ISIC_0062965,3
ISIC_0069016,5
ISIC_0015986_downsampled,2
ISIC_0027019,2
ISIC_0025376,5
ISIC_0009297_downsampled,2
ISIC_0068400,3
ISIC_0028938,2
ISIC_0057114,3
ISIC_0070163,1
ISIC_0058513,1
ISIC_0013527_downsampled,2
ISIC_0058956,2
ISIC_0013031_downsampled,2
ISIC_0058857,2
ISIC_0069946,1
ISIC_0030332,2
ISIC_0027976,3
ISIC_0068916,2
ISIC_0061511,3
ISIC_0064028,2
ISIC_0070519,2
ISIC_0033996,2
ISIC_0000185_downsampled,2
ISIC_0016025_downsampled,2
ISIC_0029848,2
ISIC_0067746,3
ISIC_0054046,2
ISIC_0056550,3
ISIC_0060677,1
ISIC_0061234,3
ISIC_0027872,1
ISIC_0056029,2
ISIC_0031130,5
ISIC_0054176,2
ISIC_0056514,5
ISIC_0057471,3
ISIC_0067070,3
ISIC_0056809,2
ISIC_0069210,1
ISIC_0029940,2
ISIC_0067344,2
ISIC_0058044,5
ISIC_0030396,5
ISIC_0070213,8
ISIC_0056251,3
ISIC_0069678,2
ISIC_0028818,3
ISIC_0029333,2
ISIC_0030053,2
ISIC_0055342,7
ISIC_0054602,3
ISIC_0026005,2
ISIC_0064094,8
ISIC_0055340,1
ISIC_0028225,1
ISIC_0058099,2
ISIC_0000384_downsampled,2
ISIC_0028840,5
ISIC_0033241,1
ISIC_0025522,2
ISIC_0062816,1
ISIC_0015218_downsampled,2
ISIC_0058161,5
ISIC_0068572,8
ISIC_0026773,2
ISIC_0064127,5
ISIC_0030899,2
ISIC_0028534,2
ISIC_0034243,1
ISIC_0062960,2
ISIC_0028906,2
ISIC_0031578,8
ISIC_0032544,1
ISIC_0027137,2
ISIC_0027829,4
ISIC_0028679,2
ISIC_0073049,3
ISIC_0068875,2
ISIC_0033864,2
ISIC_0032409,7
ISIC_0061535,2
ISIC_0033992,2
ISIC_0069485,3
ISIC_0031927,8
ISIC_0032071,2
ISIC_0072406,3
ISIC_0032014,8
ISIC_0024619,2
ISIC_0065163,2
ISIC_0011361,2
ISIC_0055995,2
ISIC_0032058,2
ISIC_0030586,4
ISIC_0032557,7
ISIC_0030755,3
ISIC_0032467,2
ISIC_0060716,2
ISIC_0032571,2
ISIC_0029745,3
ISIC_0057592,3
ISIC_0030209,2
ISIC_0070075,2
ISIC_0031976,3
ISIC_0029461,2
ISIC_0032047,2
ISIC_0028407,2
ISIC_0002439_downsampled,2
ISIC_0063115,2
ISIC_0027698,2
ISIC_0033445,2
ISIC_0072204,1
ISIC_0028429,2
ISIC_0066565,2
ISIC_0056292,1
ISIC_0065986,2
ISIC_0025699,5
ISIC_0066951,8
ISIC_0027940,2
ISIC_0027253,1
ISIC_0025416,2
ISIC_0006193_downsampled,2
ISIC_0029094,1
ISIC_0066153,2
ISIC_0025248,1
ISIC_0064148,3
ISIC_0055745,2
ISIC_0034125,5
ISIC_0070889,2
ISIC_0063447,1
ISIC_0028826,5
ISIC_0066312,2
ISIC_0058795,2
ISIC_0058091,3
ISIC_0030390,1
ISIC_0031583,2
ISIC_0054738,2
ISIC_0070365,5
ISIC_0066500,1
ISIC_0068419,4
ISIC_0029625,2
ISIC_0014876_downsampled,2
ISIC_0025127,1
ISIC_0014867_downsampled,2
ISIC_0027427,2
ISIC_0013325_downsampled,2
ISIC_0066950,2
ISIC_0029210,4
ISIC_0065654,2
ISIC_0009992,1
ISIC_0032099,5
ISIC_0029985,2
ISIC_0028085,3
ISIC_0012092_downsampled,2
ISIC_0054289,1
ISIC_0028205,2
ISIC_0024889,2
ISIC_0030063,2
ISIC_0065804,3
ISIC_0070609,2
ISIC_0062313,1
ISIC_0071859,3
ISIC_0025754,2
ISIC_0025239,2
ISIC_0026674,2
ISIC_0014302_downsampled,1
ISIC_0030809,2
ISIC_0064220,2
ISIC_0054434,1
ISIC_0029487,2
ISIC_0025822,2
ISIC_0033935,2
ISIC_0064735,4
ISIC_0010364,1
ISIC_0059035,5
ISIC_0061039,4
ISIC_0072314,2
ISIC_0059467,2
ISIC_0072157,1
ISIC_0059519,2
ISIC_0032787,2
ISIC_0026620,2
ISIC_0024593,2
ISIC_0029474,5
ISIC_0057058,3
ISIC_0024620,2
ISIC_0014638_downsampled,5
ISIC_0066777,5
ISIC_0060968,1
ISIC_0025564,3
ISIC_0024678,2
ISIC_0071609,4
ISIC_0026380,2
ISIC_0060409,3
ISIC_0068585,3
ISIC_0014580_downsampled,5
ISIC_0033953,1
ISIC_0025598,2
ISIC_0053718,2
ISIC_0028546,2
ISIC_0026135,5
ISIC_0059814,1
ISIC_0031533,2
ISIC_0029999,2
ISIC_0064860,1
ISIC_0066062,3
ISIC_0067329,3
ISIC_0058026,8
ISIC_0060973,3
ISIC_0060758,2
ISIC_0024433,2
ISIC_0070712,2
ISIC_0066747,3
ISIC_0066098,1
ISIC_0064997,1
ISIC_0014264_downsampled,5
ISIC_0029831,3
ISIC_0060873,1
ISIC_0059440,1
ISIC_0072184,5
ISIC_0028142,2
ISIC_0068216,5
ISIC_0070701,3
ISIC_0027021,1
ISIC_0025147,2
ISIC_0026298,5
ISIC_0070085,4
ISIC_0014238_downsampled,1
ISIC_0031781,2
ISIC_0030905,2
ISIC_0062024,4
ISIC_0065826,3
ISIC_0071166,5
ISIC_0059298,7
ISIC_0030726,2
ISIC_0068248,2
ISIC_0060329,2
ISIC_0057710,2
ISIC_0012543_downsampled,5
ISIC_0031090,7
ISIC_0024364,2
ISIC_0067461,1
ISIC_0029949,2
ISIC_0000150_downsampled,1
ISIC_0025896,2
ISIC_0065714,1
ISIC_0024312,5
ISIC_0028917,2
ISIC_0067137,3
ISIC_0054814,2
ISIC_0062050,2
ISIC_0025023,2
ISIC_0063398,5
ISIC_0027497,2
ISIC_0071536,1
ISIC_0031896,2
ISIC_0031095,3
ISIC_0070824,3
ISIC_0024535,2
ISIC_0055013,2
ISIC_0014341_downsampled,5
ISIC_0027454,5
ISIC_0013065_downsampled,5
ISIC_0054937,2
ISIC_0068370,4
ISIC_0000030_downsampled,1
ISIC_0027362,2
ISIC_0027625,2
ISIC_0055501,2
ISIC_0071733,2
ISIC_0025583,5
ISIC_0032126,2
ISIC_0072985,1
ISIC_0066182,1
ISIC_0063143,1
ISIC_0029552,2
ISIC_0064020,2
ISIC_0063434,2
ISIC_0060933,5
ISIC_0033104,2
ISIC_0028672,2
ISIC_0068005,3
ISIC_0065649,3
ISIC_0066337,3
ISIC_0032516,2
ISIC_0034319,2
ISIC_0033416,1
ISIC_0000014,2
ISIC_0026280,5
ISIC_0068429,2
ISIC_0028759,2
ISIC_0069145,5
ISIC_0070190,3
ISIC_0028403,2
ISIC_0063324,1
ISIC_0026633,2
ISIC_0063513,5
ISIC_0012675_downsampled,2
ISIC_0011304,2
ISIC_0026947,5
ISIC_0028437,2
ISIC_0025277,1
ISIC_0055697,2
ISIC_0031002,6
ISIC_0012245_downsampled,5
ISIC_0058304,3
ISIC_0014606_downsampled,5
ISIC_0068808,1
ISIC_0028004,2
ISIC_0010021,2
ISIC_0025177,2
ISIC_0069641,2
ISIC_0070730,6
ISIC_0057173,1
ISIC_0028580,2
ISIC_0026118,3
ISIC_0014185_downsampled,2
ISIC_0060240,2
ISIC_0073235,5
ISIC_0030382,1
ISIC_0027609,3
ISIC_0057782,1
ISIC_0064899,3
ISIC_0001262_downsampled,2
ISIC_0030415,2
ISIC_0032206,4
ISIC_0028852,2
ISIC_0057269,2
ISIC_0057690,2
ISIC_0015614_downsampled,2
ISIC_0026710,2
ISIC_0067632,4
ISIC_0061639,2
ISIC_0000109_downsampled,2
ISIC_0012149_downsampled,2
ISIC_0033236,2
ISIC_0012710_downsampled,2
ISIC_0056370,2
ISIC_0063381,2
ISIC_0034031,5
ISIC_0000456_downsampled,2
ISIC_0032188,2
ISIC_0062710,3
ISIC_0028333,2
ISIC_0012272_downsampled,5
ISIC_0029282,2
ISIC_0025752,3
ISIC_0072740,5
ISIC_0028002,2
ISIC_0000058_downsampled,2
ISIC_0011384,2
ISIC_0063644,2
ISIC_0060639,5
ISIC_0025245,2
ISIC_0032095,1
ISIC_0030113,2
ISIC_0014839_downsampled,2
ISIC_0000107_downsampled,2
ISIC_0028924,2
ISIC_0014585_downsampled,5
ISIC_0063368,5
ISIC_0062076,2
ISIC_0059231,3
ISIC_0056672,5
ISIC_0031232,2
ISIC_0053611,1
ISIC_0029769,2
ISIC_0066116,1
ISIC_0000382_downsampled,2
ISIC_0069929,1
ISIC_0069287,3
ISIC_0057364,2
ISIC_0070040,5
ISIC_0010498,2
ISIC_0032699,1
ISIC_0033287,1
ISIC_0027300,1
ISIC_0034052,1
ISIC_0056571,3
ISIC_0030494,2
ISIC_0063223,1
ISIC_0026425,2
ISIC_0059583,2
ISIC_0072307,4
ISIC_0033482,5
ISIC_0024790,2
ISIC_0067146,3
ISIC_0013933_downsampled,5
ISIC_0067456,3
ISIC_0033854,5
ISIC_0029652,1
ISIC_0056202,1
ISIC_0029259,2
ISIC_0070651,2
ISIC_0057635,5
ISIC_0026281,1
ISIC_0032270,7
ISIC_0010457,2
ISIC_0029579,2
ISIC_0025426,2
ISIC_0012949_downsampled,2
ISIC_0070338,8
ISIC_0025075,5
ISIC_0055708,5
ISIC_0065542,2
ISIC_0012873_downsampled,2
ISIC_0032837,2
ISIC_0025225,2
ISIC_0055779,3
ISIC_0031573,2
ISIC_0068788,2
ISIC_0025533,2
ISIC_0056002,4
ISIC_0058127,1
ISIC_0027247,2
ISIC_0014838_downsampled,2
ISIC_0027487,1
ISIC_0015383_downsampled,2
ISIC_0065108,3
ISIC_0005639_downsampled,2
ISIC_0060637,3
ISIC_0027664,2
ISIC_0061183,1
ISIC_0014982_downsampled,1
ISIC_0066257,3
ISIC_0056304,2
ISIC_0071355,2
ISIC_0070101,3
ISIC_0024671,2
ISIC_0031867,2
ISIC_0028043,5
ISIC_0013027_downsampled,2
ISIC_0031981,2
ISIC_0061689,5
ISIC_0070661,3
ISIC_0029513,1
ISIC_0028799,2
ISIC_0031717,2
ISIC_0059539,2
ISIC_0061705,1
ISIC_0011095,1
ISIC_0072081,2
ISIC_0025906,5
ISIC_0033124,5
ISIC_0013783_downsampled,1
ISIC_0066882,1
ISIC_0057458,4
ISIC_0030608,5
ISIC_0068779,8
ISIC_0033958,2
ISIC_0033327,2
ISIC_0030123,5
ISIC_0025968,2
ISIC_0070692,2
ISIC_0011385,2
ISIC_0072224,5
ISIC_0033572,2
ISIC_0030581,2
ISIC_0066452,4
ISIC_0032746,2
ISIC_0058760,3
ISIC_0033589,2
ISIC_0069225,2
ISIC_0026251,2
ISIC_0071816,2
ISIC_0064909,1
ISIC_0066255,2
ISIC_0032707,2
ISIC_0062234,1
ISIC_0054356,2
ISIC_0027600,2
ISIC_0072512,2
ISIC_0068281,7
ISIC_0059654,2
ISIC_0029567,8
ISIC_0026407,2
ISIC_0014944_downsampled,2
ISIC_0027135,3
ISIC_0065044,3
ISIC_0072359,3
ISIC_0028362,2
ISIC_0068711,2
ISIC_0032205,2
ISIC_0060268,2
ISIC_0025969,2
ISIC_0067250,2
ISIC_0028239,2
ISIC_0056751,1
ISIC_0054704,2
ISIC_0026477,5
ISIC_0061479,1
ISIC_0072102,2
ISIC_0062046,2
ISIC_0059223,5
ISIC_0057918,1
ISIC_0015981_downsampled,2
ISIC_0072813,3
ISIC_0030391,1
ISIC_0065050,3
ISIC_0031315,2
ISIC_0029480,1
ISIC_0030309,2
ISIC_0025232,2
ISIC_0031969,2
ISIC_0072129,3
ISIC_0030223,1
ISIC_0071295,3
ISIC_0064931,3
ISIC_0073022,8
ISIC_0030021,6
ISIC_0070523,3
ISIC_0029117,2
ISIC_0028439,2
ISIC_0057365,2
ISIC_0029595,2
ISIC_0058804,2
ISIC_0029630,1
ISIC_0028554,2
ISIC_0034287,1
ISIC_0070129,1
ISIC_0057930,8
ISIC_0063799,5
ISIC_0062442,1
ISIC_0031621,2
ISIC_0028310,2
ISIC_0029386,2
ISIC_0028169,2
ISIC_0025039,2
ISIC_0000386_downsampled,2
ISIC_0055751,2
ISIC_0064457,5
ISIC_0059806,3
ISIC_0031251,2
ISIC_0011171,2
ISIC_0028215,1
ISIC_0066873,2
ISIC_0062790,2
ISIC_0064900,5
ISIC_0032271,5
ISIC_0032294,2
ISIC_0024485,2
ISIC_0030227,5
ISIC_0029546,3
ISIC_0028406,7
ISIC_0065626,3
ISIC_0031559,2
ISIC_0010367,2
ISIC_0070564,2
ISIC_0031427,2
ISIC_0055988,5
ISIC_0029293,2
ISIC_0066306,4
ISIC_0010194,1
ISIC_0064648,2
ISIC_0024330,6
ISIC_0063032,1
ISIC_0063019,4
ISIC_0054343,3
ISIC_0032447,1
ISIC_0012719_downsampled,5
ISIC_0055307,2
ISIC_0066721,5
ISIC_0056828,2
ISIC_0065039,1
ISIC_0058500,3
ISIC_0057043,8
ISIC_0058333,2
ISIC_0067102,1
ISIC_0054552,3
ISIC_0072966,1
ISIC_0028727,2
ISIC_0025006,2
ISIC_0024853,1
ISIC_0064523,2
ISIC_0060586,1
ISIC_0031706,7
ISIC_0068892,4
ISIC_0033766,2
ISIC_0027921,2
ISIC_0062981,2
ISIC_0066086,1
ISIC_0056927,8
ISIC_0015636_downsampled,2
ISIC_0031527,3
ISIC_0030023,2
ISIC_0033462,2
ISIC_0061105,3
ISIC_0064664,2
ISIC_0033465,5
ISIC_0026558,1
ISIC_0059904,1
ISIC_0025034,2
ISIC_0028054,2
ISIC_0054318,2
ISIC_0029732,2
ISIC_0030594,3
ISIC_0065847,2
ISIC_0014027_downsampled,1
ISIC_0056979,1
ISIC_0063744,2
ISIC_0032885,2
ISIC_0065483,3
ISIC_0029610,8
ISIC_0058713,1
ISIC_0025471,8
ISIC_0027825,3
ISIC_0069633,2
ISIC_0058039,3
ISIC_0060576,3
ISIC_0015944_downsampled,2
ISIC_0072507,1
ISIC_0030609,2
ISIC_0057094,2
ISIC_0064288,2
ISIC_0025570,2
ISIC_0029482,2
ISIC_0000082_downsampled,2
ISIC_0027833,2
ISIC_0028756,2
ISIC_0065592,2
ISIC_0070285,1
ISIC_0067020,3
ISIC_0066017,2
ISIC_0012452_downsampled,5
ISIC_0071550,1
ISIC_0028953,2
ISIC_0027928,2
ISIC_0013319_downsampled,5
ISIC_0070706,3
ISIC_0056763,5
ISIC_0062994,1
ISIC_0030273,2
ISIC_0032397,8
ISIC_0062647,2
ISIC_0000202_downsampled,2
ISIC_0065688,5
ISIC_0057431,4
ISIC_0026321,3
ISIC_0066336,1
ISIC_0029787,2
ISIC_0024806,1
ISIC_0029157,1
ISIC_0033968,1
ISIC_0012473_downsampled,5
ISIC_0058598,4
ISIC_0062364,1
ISIC_0027261,1
ISIC_0034096,2
ISIC_0056036,1
ISIC_0067567,1
ISIC_0061280,7
ISIC_0027734,2
ISIC_0027862,2
ISIC_0054248,1
ISIC_0071954,2
ISIC_0034246,1
ISIC_0061600,3
ISIC_0024402,7
ISIC_0032728,2
ISIC_0064378,5
ISIC_0029462,8
ISIC_0056765,2
ISIC_0013813_downsampled,1
ISIC_0029152,2
ISIC_0025263,2
ISIC_0058149,1
ISIC_0025273,2
ISIC_0010459,2
ISIC_0028670,3
ISIC_0060936,1
ISIC_0069115,2
ISIC_0028564,2
ISIC_0015208_downsampled,2
ISIC_0061643,1
ISIC_0058999,1
ISIC_0058054,2
ISIC_0067840,2
ISIC_0072097,2
ISIC_0033410,5
ISIC_0012147_downsampled,2
ISIC_0026146,2
ISIC_0031311,2
ISIC_0033381,2
ISIC_0072479,7
ISIC_0013311_downsampled,2
ISIC_0055887,1
ISIC_0061629,1
ISIC_0027821,2
ISIC_0025855,2
ISIC_0070836,3
ISIC_0066531,2
ISIC_0032884,2
ISIC_0027826,5
ISIC_0029866,2
ISIC_0014620_downsampled,5
ISIC_0025755,1
ISIC_0069611,2
ISIC_0004168_downsampled,2
ISIC_0034182,2
ISIC_0031109,2
ISIC_0028565,1
ISIC_0030563,2
ISIC_0063831,6
ISIC_0067333,1
ISIC_0057941,3
ISIC_0030126,2
ISIC_0028442,1
ISIC_0066534,3
ISIC_0066782,3
ISIC_0002829_downsampled,2
ISIC_0029272,1
ISIC_0057681,2
ISIC_0062915,3
ISIC_0012737_downsampled,2
ISIC_0033094,2
ISIC_0030620,2
ISIC_0024656,2
ISIC_0072773,1
ISIC_0064682,7
ISIC_0025071,2
ISIC_0011139,1
ISIC_0031671,2
ISIC_0069537,3
ISIC_0067054,1
ISIC_0029498,2
ISIC_0025332,2
ISIC_0072654,1
ISIC_0011136,1
ISIC_0058537,5
ISIC_0068062,2
ISIC_0029271,1
ISIC_0000301,1
ISIC_0066000,2
ISIC_0025889,2
ISIC_0024947,5
ISIC_0054192,2
ISIC_0067582,5
ISIC_0032238,8
ISIC_0026225,2
ISIC_0025428,2
ISIC_0028829,2
ISIC_0013687_downsampled,5
ISIC_0000053_downsampled,2
ISIC_0025179,2
ISIC_0033086,2
ISIC_0012898_downsampled,5
ISIC_0072371,1
ISIC_0070220,1
ISIC_0027099,2
ISIC_0032522,1
ISIC_0025737,2
ISIC_0034283,5
ISIC_0029447,2
ISIC_0065856,3
ISIC_0059785,1
ISIC_0029378,2
ISIC_0027660,2
ISIC_0010382,2
ISIC_0016068_downsampled,2
ISIC_0064811,4
ISIC_0072342,3
ISIC_0026049,2
ISIC_0057713,2
ISIC_0059935,5
ISIC_0025716,5
ISIC_0034214,7
ISIC_0062839,2
ISIC_0026050,2
ISIC_0072814,4
ISIC_0058295,2
ISIC_0073223,8
ISIC_0029747,3
ISIC_0059102,8
ISIC_0058338,2
ISIC_0033715,2
ISIC_0031890,1
ISIC_0029945,2
ISIC_0010018,2
ISIC_0067976,2
ISIC_0073159,2
ISIC_0060654,1
ISIC_0025391,1
ISIC_0031603,2
ISIC_0058477,2
ISIC_0031134,2
ISIC_0069544,4
ISIC_0032594,2
ISIC_0032924,2
ISIC_0059783,2
ISIC_0028622,5
ISIC_0058380,1
ISIC_0027812,2
ISIC_0027387,1
ISIC_0070077,2
ISIC_0066470,1
ISIC_0012904_downsampled,2
ISIC_0055850,3
ISIC_0054467,3
ISIC_0071489,2
ISIC_0059544,5
ISIC_0027096,2
ISIC_0013140_downsampled,2
ISIC_0069556,1
ISIC_0009921,2
ISIC_0000182_downsampled,2
ISIC_0032624,1
ISIC_0069394,2
ISIC_0031858,2
ISIC_0068260,3
ISIC_0061301,3
ISIC_0032186,2
ISIC_0025366,5
ISIC_0065074,2
ISIC_0064683,1
ISIC_0031443,6
ISIC_0032010,2
ISIC_0054607,3
ISIC_0010057,2
ISIC_0030842,2
ISIC_0030181,3
ISIC_0059450,1
ISIC_0033202,2
ISIC_0061086,1
ISIC_0058289,5
ISIC_0029478,2
ISIC_0062133,1
ISIC_0059529,2
ISIC_0029760,6
ISIC_0055177,2
ISIC_0056728,1
ISIC_0033511,2
ISIC_0034114,2
ISIC_0025199,5
ISIC_0053562,5
ISIC_0026476,2
ISIC_0060217,5
ISIC_0024603,2
ISIC_0054166,2
ISIC_0000427_downsampled,2
ISIC_0029873,2
ISIC_0072070,5
ISIC_0061192,8
ISIC_0072180,4
ISIC_0029800,2
ISIC_0062714,2
ISIC_0053482,2
ISIC_0060741,1
ISIC_0012518_downsampled,2
ISIC_0071449,4
ISIC_0013491_downsampled,1
ISIC_0025784,2
ISIC_0059199,3
ISIC_0068591,2
ISIC_0033712,2
ISIC_0029372,3
ISIC_0032891,2
ISIC_0026083,8
ISIC_0009940,2
ISIC_0033399,1
ISIC_0031952,2
ISIC_0026159,5
ISIC_0033422,6
ISIC_0026664,1
ISIC_0067841,2
ISIC_0056717,1
ISIC_0025367,2
ISIC_0000174,1
ISIC_0067851,3
ISIC_0058997,3
ISIC_0031922,4
ISIC_0024838,2
ISIC_0033745,2
ISIC_0071841,2
ISIC_0015204_downsampled,1
ISIC_0014081_downsampled,2
ISIC_0067467,2
ISIC_0063802,3
ISIC_0025878,2
ISIC_0029336,2
ISIC_0055507,2
ISIC_0033487,1
ISIC_0061069,5
ISIC_0055223,3
ISIC_0032337,2
ISIC_0014823_downsampled,5
ISIC_0065784,7
ISIC_0072287,1
ISIC_0056673,2
ISIC_0012990_downsampled,1
ISIC_0029222,2
ISIC_0025866,2
ISIC_0069605,5
ISIC_0056729,1
ISIC_0026682,2
ISIC_0032655,5
ISIC_0012086_downsampled,5
ISIC_0012827_downsampled,2
ISIC_0027510,2
ISIC_0065828,5
ISIC_0032736,1
ISIC_0070447,1
ISIC_0030151,2
ISIC_0028735,6
ISIC_0013487_downsampled,2
ISIC_0069792,3
ISIC_0059628,1
ISIC_0032454,2
ISIC_0067442,2
ISIC_0058352,2
ISIC_0056756,4
ISIC_0011100,2
ISIC_0059465,2
ISIC_0025278,2
ISIC_0066761,3
ISIC_0015152_downsampled,2
ISIC_0067098,3
ISIC_0026801,2
ISIC_0025358,8
ISIC_0026366,2
ISIC_0026623,5
ISIC_0072962,2
ISIC_0031138,5
ISIC_0058080,5
ISIC_0063379,3
ISIC_0033311,2
ISIC_0030689,1
ISIC_0000141_downsampled,1
ISIC_0032001,2
ISIC_0034128,2
ISIC_0000251,2
ISIC_0014504_downsampled,5
ISIC_0055368,3
ISIC_0029564,3
ISIC_0028275,2
ISIC_0030501,1
ISIC_0000474,2
ISIC_0069661,2
ISIC_0054119,2
ISIC_0063238,2
ISIC_0014594_downsampled,5
ISIC_0064480,5
ISIC_0031568,2
ISIC_0060245,2
ISIC_0057157,4
ISIC_0025945,2
ISIC_0030549,8
ISIC_0062147,2
ISIC_0026584,2
ISIC_0072487,3
ISIC_0059213,3
ISIC_0062571,5
ISIC_0073036,2
ISIC_0071683,5
ISIC_0029591,1
ISIC_0065323,2
ISIC_0063199,3
ISIC_0070949,5
ISIC_0026021,2
ISIC_0026702,4
ISIC_0062171,1
ISIC_0030756,1
ISIC_0032388,2
ISIC_0032032,2
ISIC_0063166,3
ISIC_0059135,3
ISIC_0032957,2
ISIC_0058150,3
ISIC_0071423,4
ISIC_0057196,1
ISIC_0053950,4
ISIC_0072170,2
ISIC_0032147,2
ISIC_0054748,1
ISIC_0029239,2
ISIC_0032861,2
ISIC_0025697,2
ISIC_0028748,2
ISIC_0057591,1
ISIC_0053739,2
ISIC_0028234,2
ISIC_0065490,3
ISIC_0011112,1
ISIC_0072313,2
ISIC_0070691,4
ISIC_0030845,2
ISIC_0068475,2
ISIC_0012982_downsampled,2
ISIC_0028916,1
ISIC_0070025,2
ISIC_0025560,2
ISIC_0071332,2
ISIC_0064686,1
ISIC_0010595,2
ISIC_0000410_downsampled,1
ISIC_0059691,2
ISIC_0024657,2
ISIC_0013561_downsampled,2
ISIC_0057495,2
ISIC_0010350,1
ISIC_0024829,3
ISIC_0031140,3
ISIC_0062077,1
ISIC_0059700,8
ISIC_0063617,1
ISIC_0072125,2
ISIC_0012330_downsampled,5
ISIC_0025207,2
ISIC_0062287,3
ISIC_0069136,2
ISIC_0059118,5
ISIC_0061850,2
ISIC_0063693,1
ISIC_0069569,2
ISIC_0031866,2
ISIC_0027457,2
ISIC_0028130,2
ISIC_0026287,2
ISIC_0024338,5
ISIC_0073122,3
ISIC_0031795,1
ISIC_0057729,1
ISIC_0054120,3
ISIC_0032558,2
ISIC_0068818,1
ISIC_0070012,1
ISIC_0025667,2
ISIC_0024835,2
ISIC_0030660,2
ISIC_0061759,8
ISIC_0066461,7
ISIC_0058895,2
ISIC_0027327,1
ISIC_0062144,2
ISIC_0026761,2
ISIC_0025510,5
ISIC_0028583,3
ISIC_0070234,8
ISIC_0068181,5
ISIC_0028802,2
ISIC_0065853,1
ISIC_0064803,1
ISIC_0066233,3
ISIC_0058691,2
ISIC_0026519,2
ISIC_0069879,5
ISIC_0063602,2
ISIC_0011090,2
ISIC_0030397,2
ISIC_0000423_downsampled,2
ISIC_0028030,2
ISIC_0069905,2
ISIC_0027961,2
ISIC_0029216,1
ISIC_0033983,2
ISIC_0069673,5
ISIC_0025087,2
ISIC_0024461,3
ISIC_0065455,8
ISIC_0027227,2
ISIC_0066795,2
ISIC_0062303,3
ISIC_0069666,2
ISIC_0063105,5
ISIC_0057072,4
ISIC_0071250,3
ISIC_0068128,1
ISIC_0061244,1
ISIC_0065725,8
ISIC_0061843,2
ISIC_0031148,2
ISIC_0062587,5
ISIC_0026949,2
ISIC_0014682_downsampled,2
ISIC_0071530,5
ISIC_0058576,3
ISIC_0025175,2
ISIC_0033425,2
ISIC_0026906,2
ISIC_0064405,5
ISIC_0072380,1
ISIC_0061625,1
ISIC_0068884,1
ISIC_0056711,5
ISIC_0069000,3
ISIC_0065082,3
ISIC_0061127,1
ISIC_0055982,8
ISIC_0029439,7
ISIC_0061515,3
ISIC_0060352,2
ISIC_0031286,8
ISIC_0002948_downsampled,2
ISIC_0029827,4
ISIC_0000135_downsampled,2
ISIC_0032780,2
ISIC_0014393_downsampled,5
ISIC_0061302,2
ISIC_0057445,3
ISIC_0026291,5
ISIC_0009933,2
ISIC_0012141_downsampled,2
ISIC_0068040,5
ISIC_0069457,1
ISIC_0064554,2
ISIC_0011127,2
ISIC_0060361,5
ISIC_0058156,2
ISIC_0025290,2
ISIC_0015411_downsampled,2
ISIC_0063704,1
ISIC_0029570,1
ISIC_0061795,2
ISIC_0012706_downsampled,2
ISIC_0065589,3
ISIC_0064412,2
ISIC_0066222,2
ISIC_0030849,5
ISIC_0011347,2
ISIC_0057589,2
ISIC_0028226,2
ISIC_0063062,2
ISIC_0031903,5
ISIC_0032534,5
ISIC_0069524,3
ISIC_0053531,1
ISIC_0064029,6
ISIC_0060878,2
ISIC_0069052,3
ISIC_0056078,2
ISIC_0030913,2
ISIC_0030662,2
ISIC_0063265,3
ISIC_0070096,3
ISIC_0027010,2
ISIC_0029828,2
ISIC_0061400,3
ISIC_0072524,2
ISIC_0031477,2
ISIC_0027422,2
ISIC_0028498,2
ISIC_0033178,1
ISIC_0027024,2
ISIC_0064649,3
ISIC_0030199,2
ISIC_0054306,3
ISIC_0055886,3
ISIC_0034270,2
ISIC_0068366,5
ISIC_0034256,1
ISIC_0034085,1
ISIC_0024793,2
ISIC_0014961_downsampled,2
ISIC_0031837,2
ISIC_0030384,2
ISIC_0053724,2
ISIC_0027426,2
ISIC_0026218,2
ISIC_0068087,5
ISIC_0025477,2
ISIC_0054398,2
ISIC_0061296,2
ISIC_0032635,2
ISIC_0066979,3
ISIC_0056419,4
ISIC_0027238,1
ISIC_0067511,1
ISIC_0026311,5
ISIC_0060533,3
ISIC_0012323_downsampled,5
ISIC_0058357,2
ISIC_0024368,2
ISIC_0067115,8
ISIC_0000040_downsampled,1
ISIC_0055758,3
ISIC_0071882,3
ISIC_0032541,2
ISIC_0027794,2
ISIC_0058027,2
ISIC_0027287,5
ISIC_0032253,2
ISIC_0053861,2
ISIC_0032841,1
ISIC_0028615,5
ISIC_0068661,2
ISIC_0066326,2
ISIC_0060814,4
ISIC_0058138,1
ISIC_0063079,2
ISIC_0063388,2
ISIC_0029346,2
ISIC_0065137,2
ISIC_0027801,5
ISIC_0014181_downsampled,1
ISIC_0029857,3
ISIC_0064493,2
ISIC_0031378,3
ISIC_0024933,2
ISIC_0033090,2
ISIC_0031180,2
ISIC_0029266,2
ISIC_0067700,2
ISIC_0066975,2
ISIC_0027596,2
ISIC_0067196,2
ISIC_0000236,2
ISIC_0025272,2
ISIC_0070227,1
ISIC_0060896,3
